ContainerID,language,dimension,Size,L_Value,Timestamp,sum_t0,sum_tmax,t_exec,peak_mem
bb0d29c56ab2,julia,3d,high,100,18:22:13,35937.0,35937.0,26.602550114,24000528
2be67a324cec,julia,3d,low,50,18:27:21,4913.0,4913.0,3.399386975,3000528
d2e9bdddfa4f,julia,3d,high,100,18:30:03,35937.0,35937.0,26.599786423,24000528
e5efaf9a9fed,julia,3d,high,100,18:31:45,35937.0,35937.0,26.672390579,24000528
37dc9c098771,julia,3d,mid,75,18:33:13,15625.0,15625.0,11.344142287,10125648
1a93b0c74d60,julia,3d,low,50,18:34:04,4913.0,4913.0,3.398877693,3000528
75bbbedd788c,julia,3d,mid,75,18:37:08,15625.0,15625.0,11.298848086,10125648
09c68a5b395a,julia,3d,high,100,18:40:45,35937.0,35937.0,26.688015687,24000528
57d4998e97e2,julia,3d,high,100,18:44:31,35937.0,35937.0,26.801743084,24000528
57abd88ceeb1,julia,3d,low,50,18:45:01,4913.0,4913.0,3.406375526,3000528
8320764d468e,julia,3d,mid,75,18:45:38,15625.0,15625.0,11.302457531,10125648
56de088023f0,julia,3d,low,50,18:47:25,4913.0,4913.0,3.388040186,3000528
02adfbcb99d3,julia,3d,low,50,18:48:12,4913.0,4913.0,3.397997469,3000528
c2a349392491,julia,3d,high,100,18:49:05,35937.0,35937.0,26.778604411,24000528
e92624073e5f,julia,3d,high,100,18:50:11,35937.0,35937.0,26.813305126,24000528
0d81c9fb4b99,julia,3d,low,50,18:50:40,4913.0,4913.0,3.390001144,3000528
dee599a53626,julia,3d,low,50,18:58:24,4913.0,4913.0,3.386799268,3000528
2e58454c863b,julia,3d,mid,75,19:00:39,15625.0,15625.0,11.493235318,10125648
352b90ab9a1b,julia,3d,mid,75,19:02:05,15625.0,15625.0,11.326521591,10125648
e7c601a419ab,julia,3d,mid,75,19:02:42,15625.0,15625.0,11.344166364,10125648
7535aa96806a,julia,3d,high,100,19:03:53,35937.0,35937.0,26.605025203,24000528
a17028670c46,julia,3d,high,100,19:07:44,35937.0,35937.0,26.760314874,24000528
ba9fa022f6e3,julia,3d,mid,75,19:08:24,15625.0,15625.0,11.39606815,10125648
cd521ac3ac9e,julia,3d,mid,75,19:09:02,15625.0,15625.0,11.317544005,10125648
5e5dbbb932ed,julia,3d,mid,75,19:10:27,15625.0,15625.0,11.360698832,10125648
21c8ac652c64,julia,3d,mid,75,19:11:51,15625.0,15625.0,11.317863303,10125648
cdb389d6f07b,julia,3d,low,50,19:13:16,4913.0,4913.0,3.390652752,3000528
a8bd20194b3c,julia,3d,low,50,19:13:45,4913.0,4913.0,3.38516031,3000528
3a013e2385b5,julia,3d,mid,75,19:18:56,15625.0,15625.0,11.402648837,10125648
4763e240d3f8,julia,3d,mid,75,19:23:03,15625.0,15625.0,11.320307846,10125648
447e20a2a273,julia,3d,low,50,19:24:34,4913.0,4913.0,3.394530861,3000528
4da13595c48f,julia,3d,low,50,19:25:31,4913.0,4913.0,3.397541181,3000528
5dfdd1643d95,julia,3d,low,50,19:26:17,4913.0,4913.0,3.389796483,3000528
fc3b280ae438,julia,3d,high,100,19:28:17,35937.0,35937.0,26.712087698,24000528
8702badadcc3,julia,3d,mid,75,19:30:32,15625.0,15625.0,11.280857409,10125648
1695d5710072,julia,3d,low,50,19:31:56,4913.0,4913.0,3.401151506,3000528
1d55b727c5bf,julia,3d,mid,75,19:32:33,15625.0,15625.0,11.394537099,10125648
e30e2c425cd0,julia,3d,mid,75,19:33:13,15625.0,15625.0,11.313236025,10125648
d13a235f207f,julia,3d,mid,75,19:36:33,15625.0,15625.0,11.308607931,10125648
dae289878ba9,julia,3d,high,100,19:37:26,35937.0,35937.0,26.755546895,24000528
8f78df37914b,julia,3d,low,50,19:37:58,4913.0,4913.0,3.390260403,3000528
ec2d83d2e65d,julia,3d,low,50,19:43:21,4913.0,4913.0,3.388772947,3000528
2be026b905d9,julia,3d,high,100,19:46:25,35937.0,35937.0,26.60484335,24000528
9431c4fa3dca,julia,3d,low,50,19:48:17,4913.0,4913.0,3.385473947,3000528
c5dd84fc9be0,julia,3d,low,50,19:49:47,4913.0,4913.0,3.386273762,3000528
8ab0266ce1a2,julia,3d,high,100,19:50:40,35937.0,35937.0,26.695947043,24000528
8c2366019dd8,julia,3d,mid,75,19:51:18,15625.0,15625.0,11.335605588,10125648
584b127cdfb0,julia,3d,low,50,19:54:11,4913.0,4913.0,3.390546911,3000528
9bc777b7b8d8,julia,3d,low,50,19:59:31,4913.0,4913.0,3.40038687,3000528
dca46caba060,julia,3d,mid,75,20:00:08,15625.0,15625.0,11.378346757,10125648
310d07897120,julia,3d,high,100,20:09:07,35937.0,35937.0,26.599176595,24000528
b6a51983c169,julia,3d,low,50,20:11:13,4913.0,4913.0,3.393594607,3000528
a51febc7a4ac,julia,3d,high,100,20:12:37,35937.0,35937.0,26.591758675,24000528
c2746ae485b8,julia,3d,low,50,20:14:34,4913.0,4913.0,3.39250057,3000528
b182d00d5bdd,julia,3d,high,100,20:15:41,35937.0,35937.0,26.601947699,24000528
1ef41d4f58a6,julia,3d,low,50,20:18:44,4913.0,4913.0,3.394688249,3000528
b226a5ab6cc5,julia,3d,high,100,20:19:51,35937.0,35937.0,26.625763016,24000528
738aa4bfade3,julia,3d,mid,75,20:20:29,15625.0,15625.0,11.376706211,10125648
0ce318abc70d,julia,3d,low,50,20:22:34,4913.0,4913.0,3.396921464,3000528
885f0ac482ec,julia,3d,low,50,20:28:01,4913.0,4913.0,3.388971127,3000528
307eb9b535f0,julia,3d,mid,75,20:29:16,15625.0,15625.0,11.312762271,10125648
e162d1a355d1,julia,3d,mid,75,20:29:54,15625.0,15625.0,11.298691338,10125648
e082f2a8870e,julia,3d,high,100,20:38:09,35937.0,35937.0,26.598987052,24000528
4d2c0ac90526,julia,3d,high,100,20:43:24,35937.0,35937.0,26.614482582,24000528
89dae90618f2,julia,3d,mid,75,20:44:01,15625.0,15625.0,11.312919044,10125648
1bad240b8ef1,julia,3d,high,100,20:46:12,35937.0,35937.0,26.71316629,24000528
f8138dff13ce,julia,3d,low,50,20:48:23,4913.0,4913.0,3.3858826,3000528
df5118c927bc,julia,3d,mid,75,20:49:03,15625.0,15625.0,11.30979748,10125648
ea82d548bf69,julia,3d,mid,75,20:50:03,15625.0,15625.0,11.294767522,10125648
