ContainerID,language,dimension,Size,L_Value,Timestamp,sum_t0,sum_tmax,t_exec,peak_mem
bb956b6f4ab3,julia,1d,mid,2000,12:59:55,667.0,667.0,0.004242465,48720
a0c54fc19c41,julia,1d,low,1000,13:00:35,333.0,333.0,0.00152076,24720
f358da5e5fe1,julia,1d,high,10000,13:00:38,3333.0,3333.0,0.015236328,240480
bf4f30d96f34,julia,1d,mid,2000,13:01:44,667.0,667.0,0.004270735,48720
d8126ffb37fd,julia,1d,low,1000,13:01:47,333.0,333.0,0.001521632,24720
515e65d592b2,julia,1d,mid,2000,13:03:04,667.0,667.0,0.004242522,48720
9bf0a6ca7af1,julia,1d,low,1000,13:03:41,333.0,333.0,0.001534251,24720
00b9c28f7958,julia,1d,high,10000,13:03:59,3333.0,3333.0,0.015232605,240480
e7db6c1cd9c2,julia,1d,mid,2000,13:04:26,667.0,667.0,0.004243557,48720
ada07c05c5cd,julia,1d,low,1000,13:04:45,333.0,333.0,0.001521319,24720
4fa7de49a3de,julia,1d,mid,2000,13:04:51,667.0,667.0,0.004242608,48720
25954cae1971,julia,1d,high,10000,13:04:54,3333.0,3333.0,0.015228594,240480
d6c67530f94c,julia,1d,high,10000,13:05:16,3333.0,3333.0,0.015589674,240480
4e7286ef4fd3,julia,1d,mid,2000,13:06:14,667.0,667.0,0.004687629,48720
65474d67ec96,julia,1d,low,1000,13:07:02,333.0,333.0,0.001524724,24720
f912a4abb233,julia,1d,low,1000,13:07:13,333.0,333.0,0.001521628,24720
eba55416bd9d,julia,1d,mid,2000,13:12:00,667.0,667.0,0.004863361,48720
48dd80284e6a,julia,1d,mid,2000,13:12:36,667.0,667.0,0.004841033,48720
49ebbbfb7868,julia,1d,mid,2000,13:12:39,667.0,667.0,0.004241383,48720
9449a1ffc2b6,julia,1d,high,10000,13:12:58,3333.0,3333.0,0.015256902,240480
90be78022a53,julia,1d,mid,2000,13:13:01,667.0,667.0,0.00424229,48720
6ab74737a25d,julia,1d,high,10000,13:13:04,3333.0,3333.0,0.015240342,240480
cf766353d500,julia,1d,high,10000,13:14:59,3333.0,3333.0,0.015383478,240480
966f9e9e76bb,julia,1d,low,1000,13:15:01,333.0,333.0,0.001683277,24720
