ContainerID,language,dimension,Size,L_Value,Timestamp,CPUPerc,MemUsed,MemLimit,NetReceived,NetSent,BlockRead,BlockWritten
5858bf3344f3,python,3d,mid,75,17:38:56,100.39%,26MiB,7.463GiB,3.36kB,0B,16.4kB,0B
5858bf3344f3,python,3d,mid,75,17:38:59,99.88%,25.7MiB,7.463GiB,3.36kB,0B,16.4kB,0B
5858bf3344f3,python,3d,mid,75,17:39:01,100.01%,26.65MiB,7.463GiB,3.36kB,0B,16.4kB,0B
7cc09c734a9f,python,3d,mid,75,17:41:47,99.51%,24.98MiB,7.463GiB,776B,0B,8.19kB,0B
7cc09c734a9f,python,3d,mid,75,17:41:49,100.26%,25.25MiB,7.463GiB,2.41kB,0B,8.19kB,0B
7cc09c734a9f,python,3d,mid,75,17:41:52,100.12%,24.7MiB,7.463GiB,2.88kB,0B,8.19kB,0B
7cc09c734a9f,python,3d,mid,75,17:41:55,100.13%,26.6MiB,7.463GiB,3.09kB,0B,8.19kB,0B
7cc09c734a9f,python,3d,mid,75,17:41:57,100.39%,26.68MiB,7.463GiB,3.09kB,0B,8.19kB,0B
7cc09c734a9f,python,3d,mid,75,17:42:00,100.38%,29.62MiB,7.463GiB,3.16kB,0B,8.19kB,0B
7cc09c734a9f,python,3d,mid,75,17:42:02,100.14%,26.45MiB,7.463GiB,3.36kB,0B,8.19kB,0B
7cc09c734a9f,python,3d,mid,75,17:42:05,99.62%,28.47MiB,7.463GiB,3.36kB,0B,8.19kB,0B
7cc09c734a9f,python,3d,mid,75,17:42:08,99.73%,28.8MiB,7.463GiB,3.36kB,0B,8.19kB,0B
7cc09c734a9f,python,3d,mid,75,17:42:10,100.25%,26.7MiB,7.463GiB,3.36kB,0B,8.19kB,0B
7cc09c734a9f,python,3d,mid,75,17:42:13,100.14%,26.64MiB,7.463GiB,3.43kB,0B,8.19kB,0B
33b8a35d0e9b,python,3d,mid,75,17:42:30,99.60%,29.57MiB,7.463GiB,656B,0B,16.4kB,0B
33b8a35d0e9b,python,3d,mid,75,17:42:33,100.14%,29.59MiB,7.463GiB,2.54kB,0B,16.4kB,0B
33b8a35d0e9b,python,3d,mid,75,17:42:36,100.25%,29.69MiB,7.463GiB,3.02kB,0B,16.4kB,0B
33b8a35d0e9b,python,3d,mid,75,17:42:38,100.25%,28.66MiB,7.463GiB,3.22kB,0B,16.4kB,0B
33b8a35d0e9b,python,3d,mid,75,17:42:41,100.26%,29.39MiB,7.463GiB,3.22kB,0B,16.4kB,0B
33b8a35d0e9b,python,3d,mid,75,17:42:43,99.88%,29.66MiB,7.463GiB,3.29kB,0B,16.4kB,0B
33b8a35d0e9b,python,3d,mid,75,17:42:46,100.00%,23.81MiB,7.463GiB,3.49kB,0B,16.4kB,0B
33b8a35d0e9b,python,3d,mid,75,17:42:49,99.89%,29.55MiB,7.463GiB,3.49kB,0B,16.4kB,0B
33b8a35d0e9b,python,3d,mid,75,17:42:51,100.00%,23.86MiB,7.463GiB,3.49kB,0B,16.4kB,0B
33b8a35d0e9b,python,3d,mid,75,17:42:54,99.89%,26.7MiB,7.463GiB,3.49kB,0B,16.4kB,0B
33b8a35d0e9b,python,3d,mid,75,17:42:57,100.02%,24.85MiB,7.463GiB,3.49kB,0B,16.4kB,0B
0f05f4e135b1,python,3d,low,50,17:47:17,99.76%,18.45MiB,7.463GiB,526B,0B,16.4kB,0B
0f05f4e135b1,python,3d,low,50,17:47:19,100.01%,17.82MiB,7.463GiB,2.54kB,0B,16.4kB,0B
0f05f4e135b1,python,3d,low,50,17:47:22,100.13%,17MiB,7.463GiB,3.02kB,0B,16.4kB,0B
0f05f4e135b1,python,3d,low,50,17:47:25,100.38%,17MiB,7.463GiB,3.22kB,0B,16.4kB,0B
291d22f592f5,python,3d,low,50,17:48:23,100.38%,16.98MiB,7.463GiB,526B,0B,0B,0B
291d22f592f5,python,3d,low,50,17:48:26,99.91%,17.66MiB,7.463GiB,2.41kB,0B,0B,0B
291d22f592f5,python,3d,low,50,17:48:29,100.25%,16.97MiB,7.463GiB,2.88kB,0B,0B,0B
291d22f592f5,python,3d,low,50,17:48:31,99.98%,18.6MiB,7.463GiB,3.09kB,0B,0B,0B
be36dde08bc9,python,3d,mid,75,17:48:34,100.23%,23.76MiB,7.463GiB,526B,0B,0B,0B
be36dde08bc9,python,3d,mid,75,17:48:37,100.38%,24.46MiB,7.463GiB,2.41kB,0B,0B,0B
be36dde08bc9,python,3d,mid,75,17:48:40,100.38%,25.66MiB,7.463GiB,2.88kB,0B,0B,0B
be36dde08bc9,python,3d,mid,75,17:48:42,100.01%,28.86MiB,7.463GiB,3.09kB,0B,0B,0B
be36dde08bc9,python,3d,mid,75,17:48:45,100.26%,28.55MiB,7.463GiB,3.09kB,0B,0B,0B
be36dde08bc9,python,3d,mid,75,17:48:48,100.26%,29.63MiB,7.463GiB,3.16kB,0B,0B,0B
be36dde08bc9,python,3d,mid,75,17:48:50,100.26%,29.58MiB,7.463GiB,3.36kB,0B,0B,0B
be36dde08bc9,python,3d,mid,75,17:48:53,100.25%,27.9MiB,7.463GiB,3.36kB,0B,0B,0B
be36dde08bc9,python,3d,mid,75,17:48:56,99.86%,25.73MiB,7.463GiB,3.36kB,0B,0B,0B
be36dde08bc9,python,3d,mid,75,17:48:58,99.61%,26.68MiB,7.463GiB,3.36kB,0B,0B,0B
be36dde08bc9,python,3d,mid,75,17:49:01,100.00%,26.18MiB,7.463GiB,3.36kB,0B,0B,0B
d06e25e16de1,python,3d,high,100,17:49:04,100.24%,37.11MiB,7.463GiB,526B,0B,0B,0B
d06e25e16de1,python,3d,high,100,17:49:07,99.87%,51.36MiB,7.463GiB,2.21kB,0B,0B,0B
d06e25e16de1,python,3d,high,100,17:49:09,100.00%,44.61MiB,7.463GiB,2.88kB,0B,0B,0B
d06e25e16de1,python,3d,high,100,17:49:12,100.50%,51.11MiB,7.463GiB,3.09kB,0B,0B,0B
d06e25e16de1,python,3d,high,100,17:49:15,100.50%,36.99MiB,7.463GiB,3.09kB,0B,0B,0B
d06e25e16de1,python,3d,high,100,17:49:17,100.13%,51.11MiB,7.463GiB,3.16kB,0B,0B,0B
d06e25e16de1,python,3d,high,100,17:49:20,100.12%,47.11MiB,7.463GiB,3.16kB,0B,0B,0B
d06e25e16de1,python,3d,high,100,17:49:22,100.25%,51.36MiB,7.463GiB,3.36kB,0B,0B,0B
d06e25e16de1,python,3d,high,100,17:49:25,100.24%,36.99MiB,7.463GiB,3.36kB,0B,0B,0B
d06e25e16de1,python,3d,high,100,17:49:28,99.89%,44.11MiB,7.463GiB,3.36kB,0B,0B,0B
d06e25e16de1,python,3d,high,100,17:49:30,99.72%,51.11MiB,7.463GiB,3.36kB,0B,0B,0B
d06e25e16de1,python,3d,high,100,17:49:33,100.00%,44.36MiB,7.463GiB,3.36kB,0B,0B,0B
d06e25e16de1,python,3d,high,100,17:49:36,100.03%,51.37MiB,7.463GiB,3.43kB,0B,0B,0B
d06e25e16de1,python,3d,high,100,17:49:38,100.27%,45.21MiB,7.463GiB,3.63kB,0B,0B,0B
d06e25e16de1,python,3d,high,100,17:49:41,100.04%,36.99MiB,7.463GiB,3.63kB,0B,0B,0B
d06e25e16de1,python,3d,high,100,17:49:44,100.16%,36.99MiB,7.463GiB,3.63kB,0B,0B,0B
d06e25e16de1,python,3d,high,100,17:49:46,100.16%,44.12MiB,7.463GiB,3.63kB,0B,0B,0B
d06e25e16de1,python,3d,high,100,17:49:49,100.27%,51.12MiB,7.463GiB,3.63kB,0B,0B,0B
d06e25e16de1,python,3d,high,100,17:49:52,100.03%,51.37MiB,7.463GiB,3.63kB,0B,0B,0B
d06e25e16de1,python,3d,high,100,17:49:54,100.31%,36.99MiB,7.463GiB,3.63kB,0B,0B,0B
d06e25e16de1,python,3d,high,100,17:49:57,100.03%,51.37MiB,7.463GiB,3.63kB,0B,0B,0B
d06e25e16de1,python,3d,high,100,17:49:59,0.00%,0B,0B,0B,0B,0B,0B
ac750adde2db,python,3d,high,100,17:51:15,102.10%,39.86MiB,7.463GiB,526B,0B,0B,0B
ac750adde2db,python,3d,high,100,17:51:18,99.89%,51.36MiB,7.463GiB,2.54kB,0B,0B,0B
ac750adde2db,python,3d,high,100,17:51:20,100.14%,44.11MiB,7.463GiB,3.02kB,0B,0B,0B
ac750adde2db,python,3d,high,100,17:51:23,100.49%,44.11MiB,7.463GiB,3.22kB,0B,0B,0B
ac750adde2db,python,3d,high,100,17:51:26,100.38%,51.36MiB,7.463GiB,3.22kB,0B,0B,0B
ac750adde2db,python,3d,high,100,17:51:28,100.15%,45.86MiB,7.463GiB,3.29kB,0B,0B,0B
ac750adde2db,python,3d,high,100,17:51:31,100.12%,47.86MiB,7.463GiB,3.49kB,0B,0B,0B
ac750adde2db,python,3d,high,100,17:51:34,99.88%,44.11MiB,7.463GiB,3.49kB,0B,0B,0B
ac750adde2db,python,3d,high,100,17:51:36,100.15%,47.87MiB,7.463GiB,3.49kB,0B,0B,0B
ac750adde2db,python,3d,high,100,17:51:39,100.25%,44.12MiB,7.463GiB,3.49kB,0B,0B,0B
ac750adde2db,python,3d,high,100,17:51:42,100.15%,44.12MiB,7.463GiB,3.49kB,0B,0B,0B
ac750adde2db,python,3d,high,100,17:51:44,99.90%,39.87MiB,7.463GiB,3.56kB,0B,0B,0B
ac750adde2db,python,3d,high,100,17:51:47,100.38%,39.87MiB,7.463GiB,3.76kB,0B,0B,0B
ac750adde2db,python,3d,high,100,17:51:49,100.12%,37.87MiB,7.463GiB,3.76kB,0B,0B,0B
ac750adde2db,python,3d,high,100,17:51:52,100.51%,51.37MiB,7.463GiB,3.76kB,0B,0B,0B
ac750adde2db,python,3d,high,100,17:51:55,99.86%,44.12MiB,7.463GiB,3.76kB,0B,0B,0B
ac750adde2db,python,3d,high,100,17:51:57,100.15%,44.12MiB,7.463GiB,3.76kB,0B,0B,0B
ac750adde2db,python,3d,high,100,17:52:00,100.28%,39.87MiB,7.463GiB,3.76kB,0B,0B,0B
ac750adde2db,python,3d,high,100,17:52:03,100.26%,41.87MiB,7.463GiB,3.76kB,0B,0B,0B
ac750adde2db,python,3d,high,100,17:52:05,100.01%,37.24MiB,7.463GiB,3.76kB,0B,0B,0B
ac750adde2db,python,3d,high,100,17:52:08,100.15%,36.99MiB,7.463GiB,3.76kB,0B,0B,0B
ac750adde2db,python,3d,high,100,17:52:11,99.87%,36.99MiB,7.463GiB,3.76kB,0B,0B,0B
63092bf07357,python,3d,low,50,17:52:17,100.27%,16.98MiB,7.463GiB,526B,0B,0B,0B
63092bf07357,python,3d,low,50,17:52:20,100.15%,17.73MiB,7.463GiB,2.41kB,0B,0B,0B
63092bf07357,python,3d,low,50,17:52:22,100.27%,17.73MiB,7.463GiB,2.88kB,0B,0B,0B
63092bf07357,python,3d,low,50,17:52:25,100.27%,16.98MiB,7.463GiB,3.09kB,0B,0B,0B
d4895245498d,python,3d,low,50,17:53:56,100.14%,17.5MiB,7.463GiB,396B,0B,0B,0B
d4895245498d,python,3d,low,50,17:53:59,100.02%,17.01MiB,7.463GiB,2.21kB,0B,0B,0B
d4895245498d,python,3d,low,50,17:54:02,100.14%,18.53MiB,7.463GiB,2.88kB,0B,0B,0B
d4895245498d,python,3d,low,50,17:54:04,100.27%,16.97MiB,7.463GiB,3.09kB,0B,0B,0B
d4895245498d,python,3d,low,50,17:54:07,100.26%,16.91MiB,7.463GiB,3.09kB,0B,0B,0B
5b87929c7b9e,python,3d,high,100,17:54:29,100.24%,51.36MiB,7.463GiB,526B,0B,0B,0B
5b87929c7b9e,python,3d,high,100,17:54:32,100.26%,51.36MiB,7.463GiB,2.21kB,0B,0B,0B
5b87929c7b9e,python,3d,high,100,17:54:34,100.38%,51.36MiB,7.463GiB,2.88kB,0B,0B,0B
5b87929c7b9e,python,3d,high,100,17:54:37,100.14%,44.11MiB,7.463GiB,3.09kB,0B,0B,0B
5b87929c7b9e,python,3d,high,100,17:54:40,100.01%,44.11MiB,7.463GiB,3.09kB,0B,0B,0B
5b87929c7b9e,python,3d,high,100,17:54:42,100.14%,44.11MiB,7.463GiB,3.16kB,0B,0B,0B
5b87929c7b9e,python,3d,high,100,17:54:45,100.14%,44.11MiB,7.463GiB,3.36kB,0B,0B,0B
5b87929c7b9e,python,3d,high,100,17:54:47,100.08%,45.61MiB,7.463GiB,3.36kB,0B,0B,0B
5b87929c7b9e,python,3d,high,100,17:54:50,99.87%,51.36MiB,7.463GiB,3.36kB,0B,0B,0B
5b87929c7b9e,python,3d,high,100,17:54:53,100.39%,51.36MiB,7.463GiB,3.36kB,0B,0B,0B
5b87929c7b9e,python,3d,high,100,17:54:55,100.12%,51.36MiB,7.463GiB,3.43kB,0B,0B,0B
5b87929c7b9e,python,3d,high,100,17:54:58,100.14%,48.11MiB,7.463GiB,3.43kB,0B,0B,0B
5b87929c7b9e,python,3d,high,100,17:55:01,100.02%,51.36MiB,7.463GiB,3.43kB,0B,0B,0B
5b87929c7b9e,python,3d,high,100,17:55:03,100.01%,51.36MiB,7.463GiB,3.63kB,0B,0B,0B
5b87929c7b9e,python,3d,high,100,17:55:06,100.14%,40.11MiB,7.463GiB,3.63kB,0B,0B,0B
5b87929c7b9e,python,3d,high,100,17:55:09,100.32%,44.11MiB,7.463GiB,3.63kB,0B,0B,0B
5b87929c7b9e,python,3d,high,100,17:55:11,99.99%,44.11MiB,7.463GiB,3.63kB,0B,0B,0B
5b87929c7b9e,python,3d,high,100,17:55:14,100.14%,44.11MiB,7.463GiB,3.63kB,0B,0B,0B
5b87929c7b9e,python,3d,high,100,17:55:17,100.14%,51.36MiB,7.463GiB,3.63kB,0B,0B,0B
5b87929c7b9e,python,3d,high,100,17:55:19,100.10%,42.11MiB,7.463GiB,3.63kB,0B,0B,0B
5b87929c7b9e,python,3d,high,100,17:55:22,100.14%,36.99MiB,7.463GiB,3.63kB,0B,0B,0B
5b87929c7b9e,python,3d,high,100,17:55:24,100.27%,36.99MiB,7.463GiB,3.7kB,0B,0B,0B
6b93df8e4c5e,python,3d,mid,75,17:56:06,100.51%,24.89MiB,7.463GiB,526B,0B,0B,0B
6b93df8e4c5e,python,3d,mid,75,17:56:09,100.38%,23.74MiB,7.463GiB,2.41kB,0B,0B,0B
6b93df8e4c5e,python,3d,mid,75,17:56:12,100.13%,29.15MiB,7.463GiB,2.88kB,0B,0B,0B
6b93df8e4c5e,python,3d,mid,75,17:56:14,100.14%,26.87MiB,7.463GiB,3.09kB,0B,0B,0B
6b93df8e4c5e,python,3d,mid,75,17:56:17,100.39%,23.96MiB,7.463GiB,3.09kB,0B,0B,0B
6b93df8e4c5e,python,3d,mid,75,17:56:20,100.13%,25.54MiB,7.463GiB,3.16kB,0B,0B,0B
6b93df8e4c5e,python,3d,mid,75,17:56:22,100.14%,26.28MiB,7.463GiB,3.36kB,0B,0B,0B
6b93df8e4c5e,python,3d,mid,75,17:56:25,100.27%,26.87MiB,7.463GiB,3.36kB,0B,0B,0B
6b93df8e4c5e,python,3d,mid,75,17:56:27,99.73%,29.59MiB,7.463GiB,3.36kB,0B,0B,0B
6b93df8e4c5e,python,3d,mid,75,17:56:30,100.39%,23.79MiB,7.463GiB,3.36kB,0B,0B,0B
6b93df8e4c5e,python,3d,mid,75,17:56:33,99.87%,26.89MiB,7.463GiB,3.36kB,0B,0B,0B
6b93df8e4c5e,python,3d,mid,75,17:56:35,100.13%,26.48MiB,7.463GiB,3.43kB,0B,0B,0B
6b93df8e4c5e,python,3d,mid,75,17:56:38,0.00%,0B,0B,0B,0B,0B,0B
ce5c59e44295,python,3d,mid,75,18:05:00,100.51%,23.75MiB,7.463GiB,396B,0B,0B,0B
ce5c59e44295,python,3d,mid,75,18:05:03,99.88%,25.45MiB,7.463GiB,2.41kB,0B,0B,0B
ce5c59e44295,python,3d,mid,75,18:05:05,100.51%,24.17MiB,7.463GiB,2.88kB,0B,0B,0B
ce5c59e44295,python,3d,mid,75,18:05:08,99.86%,23.77MiB,7.463GiB,3.09kB,0B,0B,0B
ce5c59e44295,python,3d,mid,75,18:05:10,100.26%,28.99MiB,7.463GiB,3.09kB,0B,0B,0B
ce5c59e44295,python,3d,mid,75,18:05:13,100.13%,26.51MiB,7.463GiB,3.16kB,0B,0B,0B
ce5c59e44295,python,3d,mid,75,18:05:16,100.23%,26.61MiB,7.463GiB,3.36kB,0B,0B,0B
ce5c59e44295,python,3d,mid,75,18:05:18,100.13%,23.81MiB,7.463GiB,3.36kB,0B,0B,0B
ce5c59e44295,python,3d,mid,75,18:05:21,100.12%,28.58MiB,7.463GiB,3.36kB,0B,0B,0B
ce5c59e44295,python,3d,mid,75,18:05:24,100.26%,26.61MiB,7.463GiB,3.36kB,0B,0B,0B
ce5c59e44295,python,3d,mid,75,18:05:26,100.26%,26.63MiB,7.463GiB,3.36kB,0B,0B,0B
5c05a81bd4e3,python,3d,low,50,18:07:22,100.52%,18.52MiB,7.463GiB,526B,0B,0B,0B
5c05a81bd4e3,python,3d,low,50,18:07:24,100.40%,16.96MiB,7.463GiB,2.54kB,0B,0B,0B
5c05a81bd4e3,python,3d,low,50,18:07:27,99.62%,16.96MiB,7.463GiB,3.02kB,0B,0B,0B
5c05a81bd4e3,python,3d,low,50,18:07:30,100.12%,17.79MiB,7.463GiB,3.02kB,0B,0B,0B
87b6f01f5af1,python,3d,high,100,18:07:33,100.51%,42.48MiB,7.463GiB,526B,0B,0B,0B
87b6f01f5af1,python,3d,high,100,18:07:35,100.13%,44.11MiB,7.463GiB,2.41kB,0B,0B,0B
87b6f01f5af1,python,3d,high,100,18:07:38,100.67%,51.36MiB,7.463GiB,2.88kB,0B,0B,0B
87b6f01f5af1,python,3d,high,100,18:07:41,100.13%,42.36MiB,7.463GiB,3.09kB,0B,0B,0B
87b6f01f5af1,python,3d,high,100,18:07:43,100.02%,44.36MiB,7.463GiB,3.09kB,0B,0B,0B
87b6f01f5af1,python,3d,high,100,18:07:46,100.15%,51.36MiB,7.463GiB,3.16kB,0B,0B,0B
87b6f01f5af1,python,3d,high,100,18:07:49,100.27%,51.36MiB,7.463GiB,3.36kB,0B,0B,0B
87b6f01f5af1,python,3d,high,100,18:07:51,100.02%,44.11MiB,7.463GiB,3.36kB,0B,0B,0B
87b6f01f5af1,python,3d,high,100,18:07:54,100.09%,51.36MiB,7.463GiB,3.36kB,0B,0B,0B
87b6f01f5af1,python,3d,high,100,18:07:57,100.27%,37.73MiB,7.463GiB,3.36kB,0B,0B,0B
87b6f01f5af1,python,3d,high,100,18:07:59,100.26%,51.36MiB,7.463GiB,3.36kB,0B,0B,0B
87b6f01f5af1,python,3d,high,100,18:08:02,99.49%,44.11MiB,7.463GiB,3.43kB,0B,0B,0B
87b6f01f5af1,python,3d,high,100,18:08:04,99.62%,36.98MiB,7.463GiB,3.63kB,0B,0B,0B
87b6f01f5af1,python,3d,high,100,18:08:07,100.11%,42.73MiB,7.463GiB,3.63kB,0B,0B,0B
87b6f01f5af1,python,3d,high,100,18:08:10,100.26%,51.36MiB,7.463GiB,3.63kB,0B,0B,0B
87b6f01f5af1,python,3d,high,100,18:08:12,100.15%,42.98MiB,7.463GiB,3.63kB,0B,0B,0B
87b6f01f5af1,python,3d,high,100,18:08:15,100.39%,36.98MiB,7.463GiB,3.63kB,0B,0B,0B
87b6f01f5af1,python,3d,high,100,18:08:18,100.39%,48.36MiB,7.463GiB,3.63kB,0B,0B,0B
87b6f01f5af1,python,3d,high,100,18:08:20,100.25%,37.11MiB,7.463GiB,3.63kB,0B,0B,0B
87b6f01f5af1,python,3d,high,100,18:08:23,100.38%,51.11MiB,7.463GiB,3.63kB,0B,0B,0B
87b6f01f5af1,python,3d,high,100,18:08:26,100.02%,51.36MiB,7.463GiB,3.63kB,0B,0B,0B
87b6f01f5af1,python,3d,high,100,18:08:28,100.15%,44.11MiB,7.463GiB,3.63kB,0B,0B,0B
0b9e1ed59269,python,3d,high,100,18:12:21,100.85%,41.46MiB,7.463GiB,396B,0B,0B,0B
0b9e1ed59269,python,3d,high,100,18:12:24,100.14%,51.34MiB,7.463GiB,2.41kB,0B,0B,0B
0b9e1ed59269,python,3d,high,100,18:12:26,100.28%,37.46MiB,7.463GiB,2.88kB,0B,0B,0B
0b9e1ed59269,python,3d,high,100,18:12:29,100.24%,50.96MiB,7.463GiB,3.09kB,0B,0B,0B
0b9e1ed59269,python,3d,high,100,18:12:31,100.01%,41.46MiB,7.463GiB,3.09kB,0B,0B,0B
0b9e1ed59269,python,3d,high,100,18:12:34,100.04%,36.96MiB,7.463GiB,3.16kB,0B,0B,0B
0b9e1ed59269,python,3d,high,100,18:12:37,100.26%,44.09MiB,7.463GiB,3.36kB,0B,0B,0B
0b9e1ed59269,python,3d,high,100,18:12:39,100.13%,44.09MiB,7.463GiB,3.36kB,0B,0B,0B
0b9e1ed59269,python,3d,high,100,18:12:42,100.01%,44.09MiB,7.463GiB,3.36kB,0B,0B,0B
0b9e1ed59269,python,3d,high,100,18:12:45,100.02%,45.46MiB,7.463GiB,3.36kB,0B,0B,0B
0b9e1ed59269,python,3d,high,100,18:12:47,100.25%,51.34MiB,7.463GiB,3.36kB,0B,0B,0B
0b9e1ed59269,python,3d,high,100,18:12:50,99.49%,41.46MiB,7.463GiB,3.36kB,0B,0B,0B
0b9e1ed59269,python,3d,high,100,18:12:53,100.38%,39.46MiB,7.463GiB,3.43kB,0B,0B,0B
0b9e1ed59269,python,3d,high,100,18:12:55,100.13%,51.21MiB,7.463GiB,3.63kB,0B,0B,0B
0b9e1ed59269,python,3d,high,100,18:12:58,100.26%,44.71MiB,7.463GiB,3.63kB,0B,0B,0B
0b9e1ed59269,python,3d,high,100,18:13:01,99.90%,44.09MiB,7.463GiB,3.63kB,0B,0B,0B
0b9e1ed59269,python,3d,high,100,18:13:03,100.13%,44.09MiB,7.463GiB,3.63kB,0B,0B,0B
0b9e1ed59269,python,3d,high,100,18:13:06,99.62%,44.09MiB,7.463GiB,3.63kB,0B,0B,0B
0b9e1ed59269,python,3d,high,100,18:13:08,100.02%,39.46MiB,7.463GiB,3.63kB,0B,0B,0B
0b9e1ed59269,python,3d,high,100,18:13:11,100.13%,51.34MiB,7.463GiB,3.63kB,0B,0B,0B
0b9e1ed59269,python,3d,high,100,18:13:14,100.14%,44.09MiB,7.463GiB,3.63kB,0B,0B,0B
0b9e1ed59269,python,3d,high,100,18:13:16,100.13%,44.09MiB,7.463GiB,3.63kB,0B,0B,0B
99cd27f8981a,python,3d,high,100,18:13:23,100.66%,44.73MiB,7.463GiB,776B,0B,0B,0B
99cd27f8981a,python,3d,high,100,18:13:25,99.83%,51.36MiB,7.463GiB,2.41kB,0B,0B,0B
99cd27f8981a,python,3d,high,100,18:13:28,100.01%,44.11MiB,7.463GiB,2.88kB,0B,0B,0B
