ContainerID,language,dimension,Size,L_Value,Timestamp,CPUPerc,MemUsed,MemLimit,NetReceived,NetSent,BlockRead,BlockWritten
9f43ae2aff9b,python,2d,high,1000,10:23:50,100.09%,43.79MiB,7.463GiB,4.92kB,0B,0B,0B
9f43ae2aff9b,python,2d,high,1000,10:23:53,100.51%,51.42MiB,7.463GiB,5.08kB,0B,0B,0B
9f43ae2aff9b,python,2d,high,1000,10:23:55,100.35%,51.39MiB,7.463GiB,5.08kB,0B,0B,0B
9f43ae2aff9b,python,2d,high,1000,10:23:58,100.26%,43.35MiB,7.463GiB,5.16kB,0B,0B,0B
9f43ae2aff9b,python,2d,high,1000,10:24:00,100.11%,51.43MiB,7.463GiB,5.36kB,0B,0B,0B
9f43ae2aff9b,python,2d,high,1000,10:24:03,99.85%,51.35MiB,7.463GiB,5.36kB,0B,0B,0B
9f43ae2aff9b,python,2d,high,1000,10:24:05,100.38%,43.67MiB,7.463GiB,5.36kB,0B,0B,0B
23bbd05128bb,python,2d,mid,750,10:25:08,96.84%,37.55MiB,7.463GiB,741B,0B,3.06MB,0B
23bbd05128bb,python,2d,mid,750,10:25:10,99.98%,31.88MiB,7.463GiB,3.24kB,0B,3.06MB,0B
23bbd05128bb,python,2d,mid,750,10:25:13,100.50%,33.36MiB,7.463GiB,4.55kB,0B,3.06MB,0B
23bbd05128bb,python,2d,mid,750,10:25:16,100.24%,33.35MiB,7.463GiB,5.1kB,0B,3.06MB,0B
23bbd05128bb,python,2d,mid,750,10:25:18,100.49%,37.59MiB,7.463GiB,5.46kB,0B,3.06MB,0B
30bdf32ad6f3,python,2d,high,1000,10:26:03,100.07%,51.39MiB,7.463GiB,741B,0B,0B,0B
30bdf32ad6f3,python,2d,high,1000,10:26:06,99.62%,41.55MiB,7.463GiB,3.27kB,0B,0B,0B
30bdf32ad6f3,python,2d,high,1000,10:26:08,100.52%,43.72MiB,7.463GiB,4.55kB,0B,0B,0B
30bdf32ad6f3,python,2d,high,1000,10:26:11,101.15%,51.52MiB,7.463GiB,4.92kB,0B,102kB,0B
30bdf32ad6f3,python,2d,high,1000,10:26:14,102.05%,39.68MiB,7.463GiB,5.08kB,0B,102kB,0B
30bdf32ad6f3,python,2d,high,1000,10:26:16,101.02%,47.64MiB,7.463GiB,5.16kB,0B,102kB,0B
30bdf32ad6f3,python,2d,high,1000,10:26:19,102.17%,50.85MiB,7.463GiB,5.36kB,0B,102kB,0B
30bdf32ad6f3,python,2d,high,1000,10:26:21,101.87%,51.47MiB,7.463GiB,5.36kB,0B,102kB,0B
30bdf32ad6f3,python,2d,high,1000,10:26:24,100.76%,43.89MiB,7.463GiB,5.36kB,0B,102kB,0B
30bdf32ad6f3,python,2d,high,1000,10:26:27,100.74%,47.72MiB,7.463GiB,5.36kB,0B,102kB,0B
30bdf32ad6f3,python,2d,high,1000,10:26:29,100.22%,43.8MiB,7.463GiB,5.36kB,0B,102kB,0B
30bdf32ad6f3,python,2d,high,1000,10:26:32,100.60%,51.48MiB,7.463GiB,5.43kB,0B,102kB,0B
30bdf32ad6f3,python,2d,high,1000,10:26:34,102.61%,51.52MiB,7.463GiB,5.43kB,0B,102kB,0B
253171fc32a6,python,2d,high,1000,10:27:06,97.33%,46.45MiB,7.463GiB,741B,0B,6.66MB,0B
253171fc32a6,python,2d,high,1000,10:27:09,100.51%,57.79MiB,7.463GiB,3.27kB,0B,6.66MB,0B
253171fc32a6,python,2d,high,1000,10:27:12,100.47%,49.45MiB,7.463GiB,4.39kB,0B,6.66MB,0B
253171fc32a6,python,2d,high,1000,10:27:14,100.37%,57.79MiB,7.463GiB,5.19kB,0B,6.66MB,0B
253171fc32a6,python,2d,high,1000,10:27:17,100.25%,46.5MiB,7.463GiB,5.51kB,0B,6.66MB,0B
253171fc32a6,python,2d,high,1000,10:27:19,100.25%,46.5MiB,7.463GiB,5.58kB,0B,6.66MB,0B
253171fc32a6,python,2d,high,1000,10:27:22,99.84%,54.5MiB,7.463GiB,5.79kB,0B,6.66MB,0B
253171fc32a6,python,2d,high,1000,10:27:24,100.38%,57.79MiB,7.463GiB,5.79kB,0B,6.66MB,0B
253171fc32a6,python,2d,high,1000,10:27:27,100.50%,57.75MiB,7.463GiB,5.79kB,0B,6.66MB,0B
253171fc32a6,python,2d,high,1000,10:27:30,100.50%,43.5MiB,7.463GiB,5.79kB,0B,6.66MB,0B
253171fc32a6,python,2d,high,1000,10:27:32,0.00%,0B,0B,0B,0B,0B,0B
51642dc8a1cb,python,2d,high,1000,10:27:46,100.46%,51.34MiB,7.463GiB,741B,0B,0B,0B
51642dc8a1cb,python,2d,high,1000,10:27:49,99.61%,43.8MiB,7.463GiB,3.65kB,0B,0B,0B
51642dc8a1cb,python,2d,high,1000,10:27:51,100.51%,49.17MiB,7.463GiB,4.55kB,0B,0B,0B
51642dc8a1cb,python,2d,high,1000,10:27:54,100.75%,49.21MiB,7.463GiB,5.3kB,0B,0B,0B
51642dc8a1cb,python,2d,high,1000,10:27:56,99.97%,43.72MiB,7.463GiB,5.46kB,0B,0B,0B
51642dc8a1cb,python,2d,high,1000,10:27:59,100.31%,51.36MiB,7.463GiB,5.53kB,0B,0B,0B
51642dc8a1cb,python,2d,high,1000,10:28:02,100.38%,51.38MiB,7.463GiB,5.53kB,0B,0B,0B
51642dc8a1cb,python,2d,high,1000,10:28:04,100.51%,43.76MiB,7.463GiB,5.74kB,0B,0B,0B
51642dc8a1cb,python,2d,high,1000,10:28:07,100.26%,49.15MiB,7.463GiB,5.74kB,0B,0B,0B
51642dc8a1cb,python,2d,high,1000,10:28:09,100.50%,36.3MiB,7.463GiB,5.74kB,0B,0B,0B
51642dc8a1cb,python,2d,high,1000,10:28:12,0.00%,0B,0B,0B,0B,0B,0B
53c523f2d06b,python,2d,low,500,10:29:05,100.11%,21.35MiB,7.463GiB,741B,0B,0B,0B
53c523f2d06b,python,2d,low,500,10:29:07,101.15%,19.72MiB,7.463GiB,3.44kB,0B,0B,0B
6bf049f6f24e,python,2d,high,1000,10:29:10,100.45%,43.8MiB,7.463GiB,611B,0B,0B,0B
6bf049f6f24e,python,2d,high,1000,10:29:13,100.98%,51.43MiB,7.463GiB,3.24kB,0B,0B,0B
6bf049f6f24e,python,2d,high,1000,10:29:15,100.68%,36.34MiB,7.463GiB,4.55kB,0B,0B,0B
6bf049f6f24e,python,2d,high,1000,10:29:18,100.36%,38.51MiB,7.463GiB,5.1kB,0B,0B,0B
6bf049f6f24e,python,2d,high,1000,10:29:20,100.14%,51.34MiB,7.463GiB,5.46kB,0B,0B,0B
6bf049f6f24e,python,2d,high,1000,10:29:23,100.63%,51.38MiB,7.463GiB,5.46kB,0B,0B,0B
6bf049f6f24e,python,2d,high,1000,10:29:26,100.10%,51.38MiB,7.463GiB,5.53kB,0B,0B,0B
6bf049f6f24e,python,2d,high,1000,10:29:28,100.13%,50.46MiB,7.463GiB,5.74kB,0B,0B,0B
6bf049f6f24e,python,2d,high,1000,10:29:31,102.02%,51.43MiB,7.463GiB,5.74kB,0B,0B,0B
6bf049f6f24e,python,2d,high,1000,10:29:33,100.75%,51.38MiB,7.463GiB,5.74kB,0B,0B,0B
6bf049f6f24e,python,2d,high,1000,10:29:36,0.00%,0B,0B,0B,0B,0B,0B
8997bf87a109,python,2d,high,1000,10:29:39,100.33%,51.39MiB,7.463GiB,741B,0B,0B,0B
8997bf87a109,python,2d,high,1000,10:29:41,100.99%,38.93MiB,7.463GiB,3.24kB,0B,0B,0B
8997bf87a109,python,2d,high,1000,10:29:44,100.11%,43.45MiB,7.463GiB,4.55kB,0B,0B,0B
8997bf87a109,python,2d,high,1000,10:29:47,100.11%,50.97MiB,7.463GiB,5.15kB,0B,0B,0B
8997bf87a109,python,2d,high,1000,10:29:49,100.90%,43.75MiB,7.463GiB,5.68kB,0B,0B,0B
8997bf87a109,python,2d,high,1000,10:29:52,101.40%,43.32MiB,7.463GiB,5.75kB,0B,0B,0B
8997bf87a109,python,2d,high,1000,10:29:54,100.23%,49MiB,7.463GiB,5.75kB,0B,0B,0B
8997bf87a109,python,2d,high,1000,10:29:57,100.27%,43.78MiB,7.463GiB,5.95kB,0B,0B,0B
8997bf87a109,python,2d,high,1000,10:30:00,100.20%,51.31MiB,7.463GiB,5.95kB,0B,0B,0B
8997bf87a109,python,2d,high,1000,10:30:02,100.22%,43.81MiB,7.463GiB,5.95kB,0B,0B,0B
8997bf87a109,python,2d,high,1000,10:30:05,100.28%,43.74MiB,7.463GiB,5.95kB,0B,0B,0B
1b05953718f8,python,2d,mid,750,10:30:08,100.50%,28.81MiB,7.463GiB,741B,0B,0B,0B
1b05953718f8,python,2d,mid,750,10:30:10,100.48%,26.8MiB,7.463GiB,3.27kB,0B,0B,0B
1b05953718f8,python,2d,mid,750,10:30:13,101.02%,34.64MiB,7.463GiB,4.17kB,0B,0B,0B
1b05953718f8,python,2d,mid,750,10:30:15,101.40%,34.64MiB,7.463GiB,4.92kB,0B,0B,0B
1b05953718f8,python,2d,mid,750,10:30:18,100.51%,34.67MiB,7.463GiB,5.08kB,0B,0B,0B
1b05953718f8,python,2d,mid,750,10:30:20,0.00%,0B,0B,0B,0B,0B,0B
b615cc19b0b1,python,2d,low,500,10:33:21,101.91%,19.93MiB,7.463GiB,611B,0B,0B,0B
b615cc19b0b1,python,2d,low,500,10:33:24,101.41%,20.1MiB,7.463GiB,2.86kB,0B,0B,0B
693c58e7913e,python,2d,low,500,10:33:43,99.99%,21.27MiB,7.463GiB,741B,0B,0B,0B
693c58e7913e,python,2d,low,500,10:33:46,101.15%,22.09MiB,7.463GiB,3.24kB,0B,0B,0B
b40bc3dceb7e,python,2d,mid,750,10:34:16,99.96%,26.26MiB,7.463GiB,741B,0B,0B,0B
b40bc3dceb7e,python,2d,mid,750,10:34:19,100.51%,33.93MiB,7.463GiB,3.45kB,0B,0B,0B
b40bc3dceb7e,python,2d,mid,750,10:34:21,99.98%,34.68MiB,7.463GiB,4.55kB,0B,0B,0B
b40bc3dceb7e,python,2d,mid,750,10:34:24,99.86%,34.68MiB,7.463GiB,5.3kB,0B,0B,0B
b40bc3dceb7e,python,2d,mid,750,10:34:27,99.86%,30.42MiB,7.463GiB,5.46kB,0B,0B,0B
87686e5c58ac,python,2d,low,500,10:35:33,100.51%,20.69MiB,7.463GiB,741B,0B,0B,0B
87686e5c58ac,python,2d,low,500,10:35:36,100.52%,19.65MiB,7.463GiB,3.24kB,0B,0B,0B
8bca21551b4a,python,2d,low,500,10:35:39,100.11%,21.99MiB,7.463GiB,741B,0B,0B,0B
8bca21551b4a,python,2d,low,500,10:35:41,100.77%,22.71MiB,7.463GiB,3.78kB,0B,0B,0B
786d62d75f7e,python,2d,high,1000,10:35:50,100.48%,43.71MiB,7.463GiB,741B,0B,0B,0B
786d62d75f7e,python,2d,high,1000,10:35:53,100.22%,43.35MiB,7.463GiB,3.27kB,0B,0B,0B
786d62d75f7e,python,2d,high,1000,10:35:55,100.11%,43.77MiB,7.463GiB,4.55kB,0B,0B,0B
786d62d75f7e,python,2d,high,1000,10:35:58,100.64%,47.32MiB,7.463GiB,4.92kB,0B,0B,0B
786d62d75f7e,python,2d,high,1000,10:36:00,100.11%,36.46MiB,7.463GiB,5.08kB,0B,0B,0B
786d62d75f7e,python,2d,high,1000,10:36:03,100.82%,51.38MiB,7.463GiB,5.08kB,0B,0B,0B
786d62d75f7e,python,2d,high,1000,10:36:05,100.23%,39.35MiB,7.463GiB,5.36kB,0B,0B,0B
786d62d75f7e,python,2d,high,1000,10:36:08,100.63%,36.33MiB,7.463GiB,5.36kB,0B,0B,0B
786d62d75f7e,python,2d,high,1000,10:36:11,100.61%,43.39MiB,7.463GiB,5.36kB,0B,0B,0B
786d62d75f7e,python,2d,high,1000,10:36:13,100.36%,43.82MiB,7.463GiB,5.36kB,0B,0B,0B
786d62d75f7e,python,2d,high,1000,10:36:16,0.00%,0B,0B,0B,0B,0B,0B
e28b025e6edc,python,2d,high,1000,10:38:14,100.34%,51.32MiB,7.463GiB,901B,0B,0B,0B
e28b025e6edc,python,2d,high,1000,10:38:16,101.01%,51.31MiB,7.463GiB,3.27kB,0B,0B,0B
e28b025e6edc,python,2d,high,1000,10:38:19,100.37%,40.17MiB,7.463GiB,4.55kB,0B,0B,0B
e28b025e6edc,python,2d,high,1000,10:38:21,100.50%,48.16MiB,7.463GiB,4.92kB,0B,0B,0B
e28b025e6edc,python,2d,high,1000,10:38:24,100.10%,43.83MiB,7.463GiB,5.08kB,0B,0B,0B
e28b025e6edc,python,2d,high,1000,10:38:26,99.74%,43.79MiB,7.463GiB,5.08kB,0B,0B,0B
e28b025e6edc,python,2d,high,1000,10:38:29,100.38%,51.41MiB,7.463GiB,5.36kB,0B,0B,0B
e28b025e6edc,python,2d,high,1000,10:38:31,100.51%,50.25MiB,7.463GiB,5.36kB,0B,0B,0B
e28b025e6edc,python,2d,high,1000,10:38:34,100.38%,51.34MiB,7.463GiB,5.36kB,0B,0B,0B
e28b025e6edc,python,2d,high,1000,10:38:37,100.10%,46.23MiB,7.463GiB,5.36kB,0B,0B,0B
e28b025e6edc,python,2d,high,1000,10:38:39,0.00%,0B,0B,0B,0B,0B,0B
7429a196cac6,python,2d,mid,750,10:40:35,100.61%,34.61MiB,7.463GiB,741B,0B,0B,0B
7429a196cac6,python,2d,mid,750,10:40:38,100.14%,34.62MiB,7.463GiB,3.24kB,0B,0B,0B
7429a196cac6,python,2d,mid,750,10:40:40,100.14%,27.42MiB,7.463GiB,4.55kB,0B,0B,0B
7429a196cac6,python,2d,mid,750,10:40:43,99.49%,34.12MiB,7.463GiB,5.1kB,0B,0B,0B
7429a196cac6,python,2d,mid,750,10:40:45,100.75%,31.45MiB,7.463GiB,5.46kB,0B,0B,0B
e441d4504a5b,python,2d,low,500,10:42:03,100.23%,19.71MiB,7.463GiB,741B,0B,0B,0B
e441d4504a5b,python,2d,low,500,10:42:06,100.39%,19.3MiB,7.463GiB,2.86kB,0B,0B,0B
b875745b36ef,python,2d,low,500,10:42:36,99.61%,20.86MiB,7.463GiB,741B,0B,0B,0B
b875745b36ef,python,2d,low,500,10:42:38,100.52%,22.7MiB,7.463GiB,3.27kB,0B,0B,0B
970b712b9908,python,2d,high,1000,10:42:41,100.15%,51.43MiB,7.463GiB,741B,0B,0B,0B
970b712b9908,python,2d,high,1000,10:42:44,100.60%,46.53MiB,7.463GiB,3.4kB,0B,0B,0B
970b712b9908,python,2d,high,1000,10:42:46,99.97%,36.21MiB,7.463GiB,4.68kB,0B,0B,0B
970b712b9908,python,2d,high,1000,10:42:49,99.99%,48.59MiB,7.463GiB,5.05kB,0B,0B,0B
970b712b9908,python,2d,high,1000,10:42:52,100.25%,51.4MiB,7.463GiB,5.21kB,0B,0B,0B
970b712b9908,python,2d,high,1000,10:42:54,100.51%,51.38MiB,7.463GiB,5.29kB,0B,0B,0B
970b712b9908,python,2d,high,1000,10:42:57,100.52%,43.77MiB,7.463GiB,5.49kB,0B,0B,0B
970b712b9908,python,2d,high,1000,10:42:59,100.50%,49.38MiB,7.463GiB,5.49kB,0B,0B,0B
970b712b9908,python,2d,high,1000,10:43:02,100.39%,51.43MiB,7.463GiB,5.49kB,0B,0B,0B
970b712b9908,python,2d,high,1000,10:43:04,100.52%,51.38MiB,7.463GiB,5.49kB,0B,0B,0B
bf9d32ab04b4,python,2d,high,1000,10:44:36,100.98%,43.71MiB,7.463GiB,871B,0B,0B,0B
bf9d32ab04b4,python,2d,high,1000,10:44:39,99.59%,51.38MiB,7.463GiB,3.5kB,0B,0B,0B
bf9d32ab04b4,python,2d,high,1000,10:44:41,100.21%,42.92MiB,7.463GiB,4.81kB,0B,0B,0B
bf9d32ab04b4,python,2d,high,1000,10:44:44,100.62%,48.88MiB,7.463GiB,5.36kB,0B,0B,0B
bf9d32ab04b4,python,2d,high,1000,10:44:46,100.14%,48.88MiB,7.463GiB,5.72kB,0B,0B,0B
bf9d32ab04b4,python,2d,high,1000,10:44:49,99.84%,48.88MiB,7.463GiB,5.79kB,0B,0B,0B
bf9d32ab04b4,python,2d,high,1000,10:44:51,100.37%,36.8MiB,7.463GiB,5.79kB,0B,0B,0B
bf9d32ab04b4,python,2d,high,1000,10:44:54,100.25%,46.84MiB,7.463GiB,6kB,0B,0B,0B
bf9d32ab04b4,python,2d,high,1000,10:44:57,100.26%,43.76MiB,7.463GiB,6kB,0B,0B,0B
bf9d32ab04b4,python,2d,high,1000,10:44:59,100.49%,43.8MiB,7.463GiB,6kB,0B,0B,0B
bf9d32ab04b4,python,2d,high,1000,10:45:02,0.00%,0B,0B,0B,0B,0B,0B
76c25bc21d75,python,2d,low,500,10:45:13,100.11%,22.45MiB,7.463GiB,741B,0B,0B,0B
76c25bc21d75,python,2d,low,500,10:45:15,99.99%,20.77MiB,7.463GiB,3.65kB,0B,0B,0B
d05dfb53d8cd,python,2d,low,500,10:45:18,100.24%,22.7MiB,7.463GiB,741B,0B,0B,0B
d05dfb53d8cd,python,2d,low,500,10:45:21,99.87%,22.77MiB,7.463GiB,3.27kB,0B,0B,0B
e328f5306947,python,2d,high,1000,10:45:27,100.46%,51.36MiB,7.463GiB,741B,0B,0B,0B
e328f5306947,python,2d,high,1000,10:45:29,100.59%,36.75MiB,7.463GiB,3.65kB,0B,0B,0B
e328f5306947,python,2d,high,1000,10:45:32,100.50%,51.41MiB,7.463GiB,4.55kB,0B,0B,0B
e328f5306947,python,2d,high,1000,10:45:34,100.50%,51.39MiB,7.463GiB,5.3kB,0B,0B,0B
e328f5306947,python,2d,high,1000,10:45:37,100.27%,50.95MiB,7.463GiB,5.46kB,0B,0B,0B
e328f5306947,python,2d,high,1000,10:45:40,100.50%,51.42MiB,7.463GiB,5.46kB,0B,0B,0B
e328f5306947,python,2d,high,1000,10:45:42,100.64%,36.24MiB,7.463GiB,5.53kB,0B,0B,0B
e328f5306947,python,2d,high,1000,10:45:45,100.63%,47.93MiB,7.463GiB,5.74kB,0B,0B,0B
e328f5306947,python,2d,high,1000,10:45:47,100.22%,41.93MiB,7.463GiB,5.74kB,0B,0B,0B
e328f5306947,python,2d,high,1000,10:45:50,100.89%,51.36MiB,7.463GiB,5.74kB,0B,0B,0B
c5739cc6d5de,python,2d,high,1000,10:46:01,100.23%,42.97MiB,7.463GiB,741B,0B,0B,0B
c5739cc6d5de,python,2d,high,1000,10:46:04,100.22%,38.94MiB,7.463GiB,3.24kB,0B,0B,0B
c5739cc6d5de,python,2d,high,1000,10:46:06,100.34%,51.4MiB,7.463GiB,4.48kB,0B,0B,0B
c5739cc6d5de,python,2d,high,1000,10:46:09,100.07%,36.88MiB,7.463GiB,5.1kB,0B,0B,0B
c5739cc6d5de,python,2d,high,1000,10:46:11,100.33%,36.85MiB,7.463GiB,5.46kB,0B,0B,0B
c5739cc6d5de,python,2d,high,1000,10:46:14,100.52%,51.41MiB,7.463GiB,5.46kB,0B,0B,0B
c5739cc6d5de,python,2d,high,1000,10:46:17,100.51%,51.43MiB,7.463GiB,5.53kB,0B,0B,0B
c5739cc6d5de,python,2d,high,1000,10:46:19,100.36%,51.33MiB,7.463GiB,5.74kB,0B,0B,0B
c5739cc6d5de,python,2d,high,1000,10:46:22,99.62%,43.77MiB,7.463GiB,5.74kB,0B,0B,0B
c5739cc6d5de,python,2d,high,1000,10:46:24,100.76%,51.36MiB,7.463GiB,6.17kB,0B,0B,0B
237056d2bd84,python,2d,low,500,10:46:40,100.24%,20.84MiB,7.463GiB,741B,0B,0B,0B
237056d2bd84,python,2d,low,500,10:46:43,100.65%,19.07MiB,7.463GiB,3.44kB,0B,0B,0B
e40fcdae45d9,python,2d,mid,750,10:46:46,100.06%,32.57MiB,7.463GiB,741B,0B,0B,0B
e40fcdae45d9,python,2d,mid,750,10:46:49,100.77%,27.24MiB,7.463GiB,3.37kB,0B,0B,0B
e40fcdae45d9,python,2d,mid,750,10:46:51,101.03%,26.25MiB,7.463GiB,4.68kB,0B,0B,0B
e40fcdae45d9,python,2d,mid,750,10:46:54,99.99%,30.41MiB,7.463GiB,5.23kB,0B,0B,0B
e40fcdae45d9,python,2d,mid,750,10:46:56,100.63%,34.71MiB,7.463GiB,5.59kB,0B,0B,0B
e0b11baeccaf,python,2d,mid,750,10:48:35,100.37%,30.34MiB,7.463GiB,741B,0B,0B,0B
e0b11baeccaf,python,2d,mid,750,10:48:38,100.51%,34.66MiB,7.463GiB,3.24kB,0B,0B,0B
e0b11baeccaf,python,2d,mid,750,10:48:40,100.86%,26.2MiB,7.463GiB,4.55kB,0B,0B,0B
e0b11baeccaf,python,2d,mid,750,10:48:43,99.99%,33.45MiB,7.463GiB,5.1kB,0B,0B,0B
e0b11baeccaf,python,2d,mid,750,10:48:45,100.77%,34.62MiB,7.463GiB,5.46kB,0B,0B,0B
c82f2705a8f5,python,2d,high,1000,10:50:06,100.36%,51.35MiB,7.463GiB,741B,0B,0B,0B
c82f2705a8f5,python,2d,high,1000,10:50:09,100.46%,51.31MiB,7.463GiB,3.24kB,0B,0B,0B
c82f2705a8f5,python,2d,high,1000,10:50:11,100.22%,51.4MiB,7.463GiB,4.55kB,0B,0B,0B
c82f2705a8f5,python,2d,high,1000,10:50:14,100.10%,51.33MiB,7.463GiB,5.1kB,0B,0B,0B
c82f2705a8f5,python,2d,high,1000,10:50:16,100.51%,51.43MiB,7.463GiB,5.46kB,0B,0B,0B
c82f2705a8f5,python,2d,high,1000,10:50:19,100.14%,48.06MiB,7.463GiB,5.53kB,0B,0B,0B
c82f2705a8f5,python,2d,high,1000,10:50:22,100.09%,36.24MiB,7.463GiB,5.53kB,0B,0B,0B
c82f2705a8f5,python,2d,high,1000,10:50:24,100.37%,43.88MiB,7.463GiB,5.74kB,0B,0B,0B
c82f2705a8f5,python,2d,high,1000,10:50:27,100.39%,42.05MiB,7.463GiB,5.74kB,0B,0B,0B
c82f2705a8f5,python,2d,high,1000,10:50:29,100.89%,50.64MiB,7.463GiB,5.74kB,0B,0B,0B
c82f2705a8f5,python,2d,high,1000,10:50:32,0.00%,0B,0B,0B,0B,0B,0B
a0c3f659a574,python,2d,mid,750,10:50:35,100.00%,34.69MiB,7.463GiB,741B,0B,0B,0B
a0c3f659a574,python,2d,mid,750,10:50:37,100.76%,30.43MiB,7.463GiB,3.24kB,0B,0B,0B
a0c3f659a574,python,2d,mid,750,10:50:40,99.84%,31.36MiB,7.463GiB,4.55kB,0B,0B,0B
a0c3f659a574,python,2d,mid,750,10:50:42,99.87%,34.61MiB,7.463GiB,5.1kB,0B,0B,0B
a0c3f659a574,python,2d,mid,750,10:50:45,100.26%,34.71MiB,7.463GiB,5.46kB,0B,0B,0B
33bb7f8786f0,python,2d,high,1000,10:50:54,100.98%,51.42MiB,7.463GiB,741B,0B,0B,0B
33bb7f8786f0,python,2d,high,1000,10:50:56,100.63%,51.42MiB,7.463GiB,3.78kB,0B,0B,0B
33bb7f8786f0,python,2d,high,1000,10:50:59,100.63%,43.8MiB,7.463GiB,4.68kB,0B,0B,0B
33bb7f8786f0,python,2d,high,1000,10:51:01,100.51%,49.88MiB,7.463GiB,5.43kB,0B,0B,0B
33bb7f8786f0,python,2d,high,1000,10:51:04,100.39%,39.88MiB,7.463GiB,5.59kB,0B,0B,0B
33bb7f8786f0,python,2d,high,1000,10:51:06,100.12%,47.84MiB,7.463GiB,5.66kB,0B,0B,0B
33bb7f8786f0,python,2d,high,1000,10:51:09,100.38%,51.34MiB,7.463GiB,5.66kB,0B,0B,0B
33bb7f8786f0,python,2d,high,1000,10:51:12,100.37%,51.38MiB,7.463GiB,5.87kB,0B,0B,0B
33bb7f8786f0,python,2d,high,1000,10:51:14,100.65%,51.38MiB,7.463GiB,5.87kB,0B,0B,0B
33bb7f8786f0,python,2d,high,1000,10:51:17,100.12%,39.93MiB,7.463GiB,5.87kB,0B,0B,0B
33bb7f8786f0,python,2d,high,1000,10:51:19,0.00%,0B,0B,0B,0B,0B,0B
db7167f2ee6c,python,2d,high,1000,10:53:50,100.18%,51.34MiB,7.463GiB,741B,0B,0B,0B
db7167f2ee6c,python,2d,high,1000,10:53:53,100.07%,51.34MiB,7.463GiB,3.27kB,0B,0B,0B
db7167f2ee6c,python,2d,high,1000,10:53:55,99.96%,46.81MiB,7.463GiB,4.17kB,0B,0B,0B
db7167f2ee6c,python,2d,high,1000,10:53:58,100.08%,43.74MiB,7.463GiB,4.92kB,0B,0B,0B
db7167f2ee6c,python,2d,high,1000,10:54:01,99.74%,42.72MiB,7.463GiB,5.08kB,0B,0B,0B
db7167f2ee6c,python,2d,high,1000,10:54:03,99.85%,43.7MiB,7.463GiB,5.58kB,0B,0B,0B
db7167f2ee6c,python,2d,high,1000,10:54:06,101.11%,42.82MiB,7.463GiB,6.55kB,0B,0B,0B
db7167f2ee6c,python,2d,high,1000,12:39:19,100.99%,48.76MiB,7.463GiB,7.3kB,0B,0B,0B
db7167f2ee6c,python,2d,high,1000,12:39:22,99.84%,43.79MiB,7.463GiB,7.3kB,0B,0B,0B
db7167f2ee6c,python,2d,high,1000,12:39:25,100.33%,51.36MiB,7.463GiB,7.51kB,0B,0B,0B
db7167f2ee6c,python,2d,high,1000,12:39:27,100.72%,43.79MiB,7.463GiB,8.16kB,0B,0B,0B
5c2ef506f33d,python,2d,high,1000,12:41:43,100.47%,51.42MiB,7.463GiB,741B,0B,0B,0B
5c2ef506f33d,python,2d,high,1000,12:41:46,100.72%,43.74MiB,7.463GiB,3.07kB,0B,0B,0B
5c2ef506f33d,python,2d,high,1000,12:41:48,101.89%,44.33MiB,7.463GiB,4.17kB,0B,0B,0B
5c2ef506f33d,python,2d,high,1000,12:41:51,102.03%,44.01MiB,7.463GiB,4.92kB,0B,0B,0B
5c2ef506f33d,python,2d,high,1000,12:41:53,101.61%,51.39MiB,7.463GiB,5.08kB,0B,0B,0B
5c2ef506f33d,python,2d,high,1000,12:41:56,101.77%,51.39MiB,7.463GiB,5.16kB,0B,0B,0B
5c2ef506f33d,python,2d,high,1000,12:41:58,100.70%,43.75MiB,7.463GiB,5.16kB,0B,0B,0B
5c2ef506f33d,python,2d,high,1000,12:42:01,101.26%,47.15MiB,7.463GiB,5.36kB,0B,0B,0B
5c2ef506f33d,python,2d,high,1000,12:42:04,102.01%,51.36MiB,7.463GiB,5.36kB,0B,0B,0B
5c2ef506f33d,python,2d,high,1000,12:42:06,100.98%,47.17MiB,7.463GiB,5.36kB,0B,0B,0B
5c2ef506f33d,python,2d,high,1000,12:42:09,100.85%,51.36MiB,7.463GiB,5.36kB,0B,0B,0B
5c2ef506f33d,python,2d,high,1000,12:42:11,0.00%,0B,0B,0B,0B,0B,0B
9e74e8eada8c,python,2d,mid,750,12:42:42,100.95%,29.28MiB,7.463GiB,741B,0B,0B,0B
9e74e8eada8c,python,2d,mid,750,12:42:45,101.35%,26.26MiB,7.463GiB,3.65kB,0B,0B,0B
9e74e8eada8c,python,2d,mid,750,12:42:47,99.95%,33.35MiB,7.463GiB,4.55kB,0B,0B,0B
9e74e8eada8c,python,2d,mid,750,12:42:50,100.60%,34.7MiB,7.463GiB,5.3kB,0B,0B,0B
9e74e8eada8c,python,2d,mid,750,12:42:52,100.96%,34.72MiB,7.463GiB,5.46kB,0B,0B,0B
9e74e8eada8c,python,2d,mid,750,12:42:55,100.68%,30.22MiB,7.463GiB,5.89kB,0B,0B,0B
9e74e8eada8c,python,2d,mid,750,12:42:58,100.79%,27.3MiB,7.463GiB,6.6kB,0B,0B,0B
1101f4a46cde,python,2d,low,500,12:44:29,100.94%,19.19MiB,7.463GiB,741B,0B,0B,0B
1101f4a46cde,python,2d,low,500,12:44:32,100.43%,19.77MiB,7.463GiB,3.24kB,0B,0B,0B
